 TIME                    ,¸ººÉ                     ,
  +4.7555000000000000E+03,  +1.6971694960000000E+03,
  +4.7556000000000004E+03,  +1.0225328680000000E+03,
  +4.7556999999999998E+03,  +1.2150997910000001E+03,
  +4.7558000000000002E+03,  +1.5819454490000001E+03,
  +4.7558999999999996E+03,  +1.0882175769999999E+03,
  +4.7560000000000000E+03,  +1.3815166030000000E+03,
  +4.7561000000000004E+03,  +1.8135196060000001E+03,
  +4.7561999999999998E+03,  +9.8880200460000003E+02,
  +4.7563000000000002E+03,  +1.4947067640000000E+03,
  +4.7563999999999996E+03,  +1.0922450249999999E+03,
  +4.7565000000000000E+03,  +1.5808534230000000E+03,
  +4.7566000000000004E+03,  +1.5199972789999999E+03,
  +4.7566999999999998E+03,  +1.2536091489999999E+03,
  +4.7568000000000002E+03,  +1.5910523080000000E+03,
  +4.7568999999999996E+03,  +9.1181160790000001E+02,
  +4.7570000000000000E+03,  +1.4411059780000001E+03,
  +4.7571000000000004E+03,  +1.4203832780000000E+03,
  +4.7571999999999998E+03,  +1.6751715670000001E+03,
  +4.7573000000000002E+03,  +1.1858795310000000E+03,
  +4.7573999999999996E+03,  +1.9749337860000001E+03,
  +4.7575000000000000E+03,  +1.8539995870000000E+03,
  +4.7576000000000004E+03,  +1.1285764850000000E+03,
  +4.7576999999999998E+03,  +1.9874710330000000E+03,
  +4.7578000000000002E+03,  +1.7467646990000001E+03,
  +4.7578999999999996E+03,  +1.6387464789999999E+03,
  +4.7580000000000000E+03,  +1.3766787959999999E+03,
  +4.7581000000000004E+03,  +1.9410782959999999E+03,
  +4.7581999999999998E+03,  +1.6487235790000000E+03,
  +4.7583000000000002E+03,  +1.3152771330000000E+03,
  +4.7583999999999996E+03,  +1.1549829560000001E+03,
  +4.7585000000000000E+03,  +1.0077689920000000E+03,
  +4.7586000000000004E+03,  +1.3467185640000000E+03,
  +4.7586999999999998E+03,  +9.6665782990000002E+02,
  +4.7588000000000002E+03,  +1.5565964890000000E+03,
  +4.7588999999999996E+03,  +9.2079318499999999E+02,
  +4.7590000000000000E+03,  +1.7890522030000000E+03,
  +4.7591000000000004E+03,  +1.0242356990000001E+03,
  +4.7591999999999998E+03,  +1.3807212239999999E+03,
  +4.7593000000000002E+03,  +1.0874125950000000E+03,
  +4.7593999999999996E+03,  +9.9769203579999999E+02,
  +4.7595000000000000E+03,  +1.1536326349999999E+03,
  +4.7596000000000004E+03,  +1.3028179990000001E+03,
  +4.7596999999999998E+03,  +1.9129145670000000E+03,
  +4.7598000000000002E+03,  +1.0393102510000001E+03,
  +4.7598999999999996E+03,  +1.0558202200000001E+03,
  +4.7600000000000000E+03,  +4.0434943220000000E+03,
  +4.7601000000000004E+03,  +4.5995587340000002E+03,
  +4.7601999999999998E+03,  +2.6581220149999999E+03,
  +4.7603000000000002E+03,  +4.0526603380000001E+03,
  +4.7603999999999996E+03,  +4.7902195549999997E+03,
  +4.7605000000000000E+03,  +4.9177695750000003E+03,
  +4.7606000000000004E+03,  +3.3707538989999998E+03,
  +4.7606999999999998E+03,  +4.8551789040000003E+03,
  +4.7608000000000002E+03,  +4.7798400480000000E+03,
  +4.7608999999999996E+03,  +2.4203852419999998E+03,
  +4.7610000000000000E+03,  +3.8602621589999999E+03,
  +4.7611000000000004E+03,  +2.5038171210000000E+03,
  +4.7611999999999998E+03,  +4.8092699620000003E+03,
  +4.7613000000000002E+03,  +4.7485867639999997E+03,
  +4.7613999999999996E+03,  +4.0170259649999998E+03,
  +4.7615000000000000E+03,  +3.6565544650000002E+03,
  +4.7616000000000004E+03,  +4.6208504389999998E+03,
  +4.7616999999999998E+03,  +2.8371933150000000E+03,
  +4.7618000000000002E+03,  +3.3569163509999998E+03,
  +4.7618999999999996E+03,  +3.9810671040000002E+03,
  +4.7620000000000000E+03,  +3.4096977000000002E+03,
  +4.7621000000000004E+03,  +4.0515610109999998E+03,
  +4.7621999999999998E+03,  +2.5764572650000000E+03,
  +4.7623000000000002E+03,  +4.6562008100000003E+03,
  +4.7623999999999996E+03,  +2.8619698320000002E+03,
  +4.7625000000000000E+03,  +3.4675744350000000E+03,
  +4.7626000000000004E+03,  +3.7367753530000000E+03,
  +4.7626999999999998E+03,  +2.8969620369999998E+03,
  +4.7628000000000002E+03,  +3.7035621350000001E+03,
  +4.7628999999999996E+03,  +2.1131916010000000E+03,
  +4.7630000000000000E+03,  +2.7710255860000002E+03,
  +4.7631000000000004E+03,  +3.6240038860000000E+03,
  +4.7631999999999998E+03,  +3.1746131690000002E+03,
  +4.7633000000000002E+03,  +2.7945123450000001E+03,
  +4.7633999999999996E+03,  +3.1889773519999999E+03,
  +4.7635000000000000E+03,  +3.9688713210000001E+03,
  +4.7636000000000004E+03,  +4.7836179920000004E+03,
  +4.7636999999999998E+03,  +3.0364532749999998E+03,
  +4.7638000000000002E+03,  +4.7772811810000003E+03,
  +4.7638999999999996E+03,  +2.1026308230000000E+03,
  +4.7640000000000000E+03,  +3.0360505029999999E+03,
  +4.7641000000000004E+03,  +4.3735754539999998E+03,
  +4.7641999999999998E+03,  +3.8284746709999999E+03,
  +4.7643000000000002E+03,  +4.0702787140000000E+03,
  +4.7643999999999996E+03,  +2.4619739730000001E+03,
  +4.7645000000000000E+03,  +4.0896760890000000E+03,
  +4.7646000000000004E+03,  +4.6011888840000001E+03,
  +4.7646999999999998E+03,  +3.3172857600000002E+03,
  +4.7648000000000002E+03,  +2.4505922500000001E+03,
  +4.7648999999999996E+03,  +4.0888411219999998E+03,
  +4.7650000000000000E+03,  +2.9160925960000000E+03,
  +4.7651000000000004E+03,  +4.0973664239999998E+03,
  +4.7651999999999998E+03,  +3.6518335750000001E+03,
  +4.7653000000000002E+03,  +4.5228162119999997E+03,
  +4.7653999999999996E+03,  +4.9960235249999996E+03,
  +4.7655000000000000E+03,  +3.8585485829999998E+03,
  +4.7656000000000004E+03,  +4.1923557520000004E+03,
  +4.7656999999999998E+03,  +2.7923263360000001E+03,
  +4.7658000000000002E+03,  +2.9845428569999999E+03,
  +4.7658999999999996E+03,  +3.7783589550000002E+03,
  +4.7660000000000000E+03,  +4.5920961669999997E+03,
  +4.7661000000000004E+03,  +4.7072058800000004E+03,
  +4.7661999999999998E+03,  +2.8516624259999999E+03,
  +4.7663000000000002E+03,  +4.3978058209999999E+03,
  +4.7663999999999996E+03,  +3.8279085289999998E+03,
  +4.7665000000000000E+03,  +2.8048149659999999E+03,
  +4.7666000000000004E+03,  +4.6034009790000000E+03,
  +4.7666999999999998E+03,  +2.2741972730000002E+03,
  +4.7668000000000002E+03,  +3.6177610960000002E+03,
  +4.7668999999999996E+03,  +3.5550755629999999E+03,
  +4.7670000000000000E+03,  +3.0944730159999999E+03,
  +4.7671000000000004E+03,  +2.8188653840000002E+03,
  +4.7671999999999998E+03,  +4.7288219449999997E+03,
  +4.7673000000000002E+03,  +4.5384134489999997E+03,
  +4.7673999999999996E+03,  +4.5248387300000004E+03,
  +4.7675000000000000E+03,  +3.5574625390000001E+03,
  +4.7676000000000004E+03,  +2.1034070200000001E+03,
  +4.7676999999999998E+03,  +3.7023665400000000E+03,
  +4.7678000000000002E+03,  +4.6816981440000000E+03,
  +4.7678999999999996E+03,  +4.6337635769999997E+03,
  +4.7680000000000000E+03,  +1.9513279450000000E+03,
  +4.7681000000000004E+03,  +1.7839717539999999E+03,
  +4.7681999999999998E+03,  +1.4177481680000001E+03,
  +4.7683000000000002E+03,  +1.4796971510000001E+03,
  +4.7683999999999996E+03,  +1.3631752910000000E+03,
  +4.7685000000000000E+03,  +1.8809672690000000E+03,
  +4.7686000000000004E+03,  +1.8617229689999999E+03,
  +4.7686999999999998E+03,  +1.1671414990000001E+03,
  +4.7688000000000002E+03,  +1.1598883780000001E+03,
  +4.7688999999999996E+03,  +1.1396149680000001E+03,
  +4.7690000000000000E+03,  +1.3930468300000000E+03,
  +4.7691000000000004E+03,  +1.2131716699999999E+03,
  +4.7691999999999998E+03,  +1.0660351390000001E+03,
  +4.7693000000000002E+03,  +1.5525183649999999E+03,
  +4.7693999999999996E+03,  +1.8740387960000000E+03,
  +4.7695000000000000E+03,  +1.2839180260000001E+03,
  +4.7696000000000004E+03,  +1.0442552390000001E+03,
  +4.7696999999999998E+03,  +1.6266960850000000E+03,
  +4.7698000000000002E+03,  +1.5357154680000001E+03,
  +4.7698999999999996E+03,  +1.2179047399999999E+03,
  +4.7700000000000000E+03,  +1.9282779390000001E+03,
  +4.7701000000000004E+03,  +1.8314119740000001E+03,
  +4.7701999999999998E+03,  +1.9372342890000000E+03,
  +4.7703000000000002E+03,  +1.9770399709999999E+03,
  +4.7703999999999996E+03,  +1.9820350670000000E+03,
  +4.7705000000000000E+03,  +1.5447736010000001E+03,
  +4.7706000000000004E+03,  +1.0972230230000000E+03,
  +4.7706999999999998E+03,  +1.8854016240000001E+03,
  +4.7708000000000002E+03,  +1.2195773569999999E+03,
  +4.7708999999999996E+03,  +1.7877789319999999E+03,
  +4.7710000000000000E+03,  +1.5960101760000000E+03,
  +4.7711000000000004E+03,  +1.9867515100000001E+03,
  +4.7711999999999998E+03,  +1.4360970720000000E+03,
  +4.7713000000000002E+03,  +1.0814238410000000E+03,
  +4.7713999999999996E+03,  +1.6831911050000001E+03,
  +4.7715000000000000E+03,  +1.4544439990000001E+03,
  +4.7716000000000004E+03,  +1.0909180870000000E+03,
  +4.7716999999999998E+03,  +1.1592655150000001E+03,
  +4.7718000000000002E+03,  +1.6687185390000000E+03,
  +4.7718999999999996E+03,  +1.9854032099999999E+03,
  +4.7720000000000000E+03,  +1.9406809300000000E+03,
  +4.7721000000000004E+03,  +9.6441884330000005E+02,
  +4.7721999999999998E+03,  +1.1676937350000001E+03,
  +4.7723000000000002E+03,  +9.0539714670000001E+02,
  +4.7723999999999996E+03,  +1.2557315840000001E+03,
  +4.7725000000000000E+03,  +1.9066527460000000E+03,
  +4.7726000000000004E+03,  +1.4831112000000001E+03,
  +4.7726999999999998E+03,  +1.4265523280000000E+03,
  +4.7728000000000002E+03,  +1.4164311749999999E+03,
  +4.7728999999999996E+03,  +1.8004398360000000E+03,
  +4.7730000000000000E+03,  +1.3640682310000000E+03,
  +4.7731000000000004E+03,  +1.5864057130000001E+03,
  +4.7731999999999998E+03,  +1.2385128310000000E+03,
  +4.7733000000000002E+03,  +1.5392243350000001E+03,
  +4.7733999999999996E+03,  +1.4540517170000001E+03,
  +4.7735000000000000E+03,  +1.0981057149999999E+03,
  +4.7736000000000004E+03,  +9.5355021199999999E+02,
  +4.7736999999999998E+03,  +1.2862280459999999E+03,
  +4.7738000000000002E+03,  +1.6292195429999999E+03,
  +4.7738999999999996E+03,  +1.4346791790000000E+03,
  +4.7740000000000000E+03,  +1.6096429360000000E+03,
  +4.7741000000000004E+03,  +1.7279548550000000E+03,
  +4.7741999999999998E+03,  +1.6441237050000000E+03,
  +4.7743000000000002E+03,  +1.0632447310000000E+03,
  +4.7743999999999996E+03,  +1.6267812990000000E+03,
  +4.7745000000000000E+03,  +1.8406919519999999E+03,
  +4.7746000000000004E+03,  +1.6642332550000001E+03,
  +4.7746999999999998E+03,  +1.7835384380000000E+03,
  +4.7748000000000002E+03,  +1.9159969360000000E+03,
  +4.7748999999999996E+03,  +1.7289052290000000E+03,
  +4.7750000000000000E+03,  +1.8177974560000000E+03,
  +4.7751000000000004E+03,  +1.6489905580000000E+03,
  +4.7751999999999998E+03,  +9.1963277049999999E+02,
  +4.7753000000000002E+03,  +1.1449602379999999E+03,
  +4.7753999999999996E+03,  +1.9343570660000000E+03,
  +4.7755000000000000E+03,  +9.1069392249999999E+02,
  +4.7756000000000004E+03,  +1.1416349630000000E+03,
  +4.7756999999999998E+03,  +1.9891317360000000E+03,
  +4.7758000000000002E+03,  +1.4326699830000000E+03,
  +4.7758999999999996E+03,  +1.0846508160000001E+03,
  +4.7760000000000000E+03,  +1.4852586830000000E+03,
  +4.7761000000000004E+03,  +1.5503370890000001E+03,
  +4.7761999999999998E+03,  +1.1567328160000000E+03,
  +4.7763000000000002E+03,  +1.5875418600000000E+03,
  +4.7763999999999996E+03,  +1.0984910689999999E+03,
  +4.7765000000000000E+03,  +1.5157585770000001E+03,
  +4.7766000000000004E+03,  +1.8173968030000001E+03,
  +4.7766999999999998E+03,  +1.9863120200000001E+03,
  +4.7768000000000002E+03,  +1.7689558950000001E+03,
  +4.7768999999999996E+03,  +1.9966135310000000E+03,
  +4.7770000000000000E+03,  +1.6320650860000001E+03,
  +4.7771000000000004E+03,  +1.6049137860000001E+03,
  +4.7771999999999998E+03,  +1.9616211710000000E+03,
  +4.7773000000000002E+03,  +9.0775378220000005E+02,
  +4.7773999999999996E+03,  +1.5716320570000000E+03,
  +4.7775000000000000E+03,  +1.0622740810000000E+03,
  +4.7776000000000004E+03,  +9.4514808340000002E+02,
  +4.7776999999999998E+03,  +1.0501472220000001E+03,
  +4.7778000000000002E+03,  +1.0092369570000000E+03,
  +4.7778999999999996E+03,  +9.9524744129999999E+02,
  +4.7780000000000000E+03,  +9.4277814739999997E+02,
  +4.7781000000000004E+03,  +1.4653869110000001E+03,
  +4.7781999999999998E+03,  +1.6356420380000000E+03,
  +4.7783000000000002E+03,  +1.7376993290000000E+03,
  +4.7783999999999996E+03,  +1.6157807359999999E+03,
  +4.7785000000000000E+03,  +1.7147663170000001E+03,
  +4.7786000000000004E+03,  +1.2925088380000000E+03,
  +4.7786999999999998E+03,  +1.2951785190000001E+03,
  +4.7788000000000002E+03,  +1.0493506290000000E+03,
  +4.7788999999999996E+03,  +1.4999833140000001E+03,
  +4.7790000000000000E+03,  +1.2738010730000001E+03,
  +4.7791000000000004E+03,  +1.0765100050000001E+03,
  +4.7791999999999998E+03,  +1.9123061200000000E+03,
  +4.7793000000000002E+03,  +1.7989399920000001E+03,
  +4.7793999999999996E+03,  +1.6933426059999999E+03,
  +4.7795000000000000E+03,  +9.8567408109999997E+02,
  +4.7796000000000004E+03,  +1.0881603729999999E+03,
  +4.7796999999999998E+03,  +1.7840254179999999E+03,
  +4.7798000000000002E+03,  +9.0083249309999997E+02,
  +4.7798999999999996E+03,  +1.1158279789999999E+03,
  +4.7800000000000000E+03,  +1.5978076500000000E+03,
  +4.7801000000000004E+03,  +1.6048170439999999E+03,
  +4.7801999999999998E+03,  +1.7280520890000000E+03,
  +4.7803000000000002E+03,  +1.1708002170000000E+03,
  +4.7803999999999996E+03,  +9.8992310769999995E+02,
  +4.7805000000000000E+03,  +1.6305159000000001E+03,
  +4.7806000000000004E+03,  +1.3574200750000000E+03,
  +4.7806999999999998E+03,  +1.3653675980000000E+03,
  +4.7808000000000002E+03,  +1.6076215569999999E+03,
  +4.7808999999999996E+03,  +1.7464793740000000E+03,
  +4.7810000000000000E+03,  +1.0785819080000001E+03,
  +4.7811000000000004E+03,  +1.2421752719999999E+03,
  +4.7811999999999998E+03,  +1.8935658599999999E+03,
  +4.7813000000000002E+03,  +1.1963139950000000E+03,
  +4.7813999999999996E+03,  +1.5716847660000001E+03,
  +4.7815000000000000E+03,  +1.3336080150000000E+03,
  +4.7816000000000004E+03,  +1.5125091370000000E+03,
  +4.7816999999999998E+03,  +1.0639334130000000E+03,
  +4.7818000000000002E+03,  +1.8311526369999999E+03,
  +4.7818999999999996E+03,  +1.0592214910000000E+03,
  +4.7820000000000000E+03,  +1.7832461989999999E+03,
  +4.7821000000000004E+03,  +1.3888657270000001E+03,
  +4.7821999999999998E+03,  +1.2356602590000000E+03,
  +4.7823000000000002E+03,  +1.9468631049999999E+03,
  +4.7823999999999996E+03,  +1.2234952969999999E+03,
  +4.7825000000000000E+03,  +1.4034746900000000E+03,
  +4.7826000000000004E+03,  +1.8071529940000000E+03,
  +4.7826999999999998E+03,  +1.7086793070000001E+03,
  +4.7828000000000002E+03,  +1.4798679020000000E+03,
  +4.7828999999999996E+03,  +1.8304487030000000E+03,
  +4.7830000000000000E+03,  +1.5676333000000000E+03,
  +4.7831000000000004E+03,  +9.3481550210000000E+02,
  +4.7831999999999998E+03,  +1.6156631560000001E+03,
  +4.7833000000000002E+03,  +1.6869659660000000E+03,
  +4.7833999999999996E+03,  +1.5265145780000000E+03,
  +4.7835000000000000E+03,  +1.8008680700000000E+03,
  +4.7836000000000004E+03,  +9.2628368360000002E+02,
  +4.7836999999999998E+03,  +1.9997861100000000E+03,
  +4.7838000000000002E+03,  +1.0097617330000000E+03,
  +4.7838999999999996E+03,  +1.1690568929999999E+03,
  +4.7840000000000000E+03,  +2.6374703159999999E+03,
  +4.7841000000000004E+03,  +4.9643899819999997E+03,
  +4.7841999999999998E+03,  +2.4892814400000002E+03,
  +4.7843000000000002E+03,  +2.0711356449999998E+03,
  +4.7843999999999996E+03,  +2.6242641119999998E+03,
  +4.7845000000000000E+03,  +4.8249876219999996E+03,
  +4.7846000000000004E+03,  +3.8415009690000002E+03,
  +4.7846999999999998E+03,  +2.7492593849999998E+03,
  +4.7848000000000002E+03,  +4.3955232050000004E+03,
  +4.7848999999999996E+03,  +3.7366346690000000E+03,
  +4.7850000000000000E+03,  +3.3793403109999999E+03,
  +4.7851000000000004E+03,  +4.3834092940000000E+03,
  +4.7851999999999998E+03,  +2.8354422760000002E+03,
  +4.7853000000000002E+03,  +2.5815835860000002E+03,
  +4.7853999999999996E+03,  +4.3239643400000004E+03,
  +4.7855000000000000E+03,  +3.6354862199999998E+03,
  +4.7856000000000004E+03,  +3.0749892490000002E+03,
  +4.7856999999999998E+03,  +2.2337630979999999E+03,
  +4.7858000000000002E+03,  +2.3397261020000001E+03,
  +4.7858999999999996E+03,  +2.2690696029999999E+03,
  +4.7860000000000000E+03,  +4.5449021339999999E+03,
  +4.7861000000000004E+03,  +3.2817960889999999E+03,
  +4.7861999999999998E+03,  +2.4986431699999998E+03,
  +4.7863000000000002E+03,  +4.5340237049999996E+03,
  +4.7863999999999996E+03,  +3.9620699209999998E+03,
  +4.7865000000000000E+03,  +4.6102810989999998E+03,
  +4.7866000000000004E+03,  +2.0538150070000002E+03,
  +4.7866999999999998E+03,  +2.7948904180000000E+03,
  +4.7868000000000002E+03,  +2.3003553270000002E+03,
  +4.7868999999999996E+03,  +4.3500917939999999E+03,
  +4.7870000000000000E+03,  +4.0435256840000002E+03,
  +4.7871000000000004E+03,  +4.0235527139999999E+03,
  +4.7871999999999998E+03,  +4.5379699940000000E+03,
  +4.7873000000000002E+03,  +3.2806482930000002E+03,
  +4.7873999999999996E+03,  +2.5082730630000001E+03,
  +4.7875000000000000E+03,  +3.0811365460000002E+03,
  +4.7876000000000004E+03,  +2.2011291369999999E+03,
  +4.7876999999999998E+03,  +3.8248788920000002E+03,
  +4.7878000000000002E+03,  +2.1049923229999999E+03,
  +4.7878999999999996E+03,  +4.7241729830000004E+03,
  +4.7880000000000000E+03,  +2.3807940749999998E+03,
  +4.7881000000000004E+03,  +3.5451188130000000E+03,
  +4.7881999999999998E+03,  +2.1159380540000002E+03,
  +4.7883000000000002E+03,  +3.5390062730000000E+03,
  +4.7883999999999996E+03,  +2.6870339469999999E+03,
  +4.7885000000000000E+03,  +3.9382759560000000E+03,
  +4.7886000000000004E+03,  +3.4656824569999999E+03,
  +4.7886999999999998E+03,  +4.8827831600000000E+03,
  +4.7888000000000002E+03,  +4.4958494339999997E+03,
  +4.7888999999999996E+03,  +4.8787504349999999E+03,
  +4.7890000000000000E+03,  +2.1387131660000000E+03,
  +4.7891000000000004E+03,  +4.8782000619999999E+03,
  +4.7891999999999998E+03,  +3.0909176459999999E+03,
  +4.7893000000000002E+03,  +4.5734111739999998E+03,
  +4.7893999999999996E+03,  +4.6512682459999996E+03,
  +4.7895000000000000E+03,  +3.3699443870000000E+03,
  +4.7896000000000004E+03,  +3.9302905409999998E+03,
  +4.7896999999999998E+03,  +2.4870570379999999E+03,
  +4.7898000000000002E+03,  +2.4504594059999999E+03,
  +4.7898999999999996E+03,  +2.1536992930000001E+03,
  +4.7900000000000000E+03,  +3.0800224560000001E+03,
  +4.7901000000000004E+03,  +3.6584344870000000E+03,
  +4.7901999999999998E+03,  +2.3259448020000000E+03,
  +4.7903000000000002E+03,  +3.3737164240000002E+03,
  +4.7903999999999996E+03,  +2.8834012779999998E+03,
  +4.7905000000000000E+03,  +2.7891797919999999E+03,
  +4.7906000000000004E+03,  +4.5178507700000000E+03,
